LOOPNr,ID,method,DGUnr,Depth (m),F⁻ [mg/L],Cl⁻ [mg/L],Br⁻ [mg/L],NO₃⁻ [mg/L],PO₄⁻ [mg/L],SO₄²⁻ [mg/L],NH₄⁺ [μg/L],DOC [mg/L],TIC [mg/L],δ¹⁸O [‰],δD [‰],Al³⁺ [mg/L],Ba²⁺ [mg/L],Ca²⁺ [mg/L],Fe²⁺ [mg/L],K⁺ [mg/L],Mg²⁺ [mg/L],Mn²⁺ [mg/L],Na⁺ [mg/L],Ni²⁺ [mg/L],Sr²⁺ [mg/L],Fe(II)_FA [mg/kg],Fe(total)_FA [mg/kg],Fe(II)/Fe(total) [-],GW_Al³⁺ [mg/L],GW_Ba²⁺ [mg/L],GW_Ca²⁺ [mg/L],GW_Fe²⁺ [mg/L],GW_K⁺ [mg/L],GW_Mg²⁺ [mg/L],GW_Mn²⁺ [mg/L],GW_Na⁺ [mg/L],GW_Ni²⁺ [mg/L],GW_Sr²⁺ [mg/L],GW_pH [-],GW_Cond [µS/cm],GW_DO [mg/L],GW_F⁻ [mg/L],GW_Cl⁻ [mg/L],GW_Br⁻ [mg/L],GW_NO₃⁻ [mg/L],GW_PO₄³⁻ [mg/L],GW_SO₄²⁻ [mg/L],GW_δ¹⁸O [‰],GW_δD [‰]
LOOP3,P6,GeoProbe,98.2557,2.7,,,,,,,,,,,,,,,,,,,,,,95.9,104.7,0.92,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,2.83,0.22,25.13,0.13,0.07,0.07,48.72,7.7,16.95,51.58,-8.48,-57.21,0.0,0.04,39.88,,1.76,7.2,0.01,26.3,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,3.28,0.19,25.61,0.07,0.01,-0.05,47.86,20.86,28.94,47.62,-8.62,-57.95,0.0,0.06,45.77,,2.0,6.45,0.03,25.45,0.06,0.23,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,3.6,,,,,,,,,,,,,,,,,,,,,,167.5,148.1,1.13,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,4.03,0.27,23.69,0.15,0.01,-0.05,45.65,43.41,27.16,47.15,-8.38,-57.77,0.03,0.05,39.81,,2.17,6.07,0.03,24.79,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,4.3,,,,,,,,,,,,,,,,,,,,,,266.5,247.9,1.08,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,4.48,0.32,20.08,-0.05,0.01,-0.05,45.08,40.6,38.24,43.02,-8.43,-57.74,0.04,0.05,39.45,,2.03,5.23,0.02,23.64,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,5.27,0.28,20.43,0.1,0.01,-0.05,47.15,59.67,37.24,43.23,-8.42,-57.42,0.02,0.06,37.0,,2.59,5.53,0.02,24.15,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,5.96,0.33,22.21,0.09,0.01,-0.05,48.16,69.26,,42.68,,,0.03,0.07,47.7,,2.97,6.32,0.04,26.69,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P6,GeoProbe,98.2557,6.1,,,,,,,,,,,,,,,,,,,,,,104.2,116.8,0.89,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,2.3,0.25,11.85,-0.05,213.52,-0.05,24.12,80.84,,18.8,,,0.0,0.11,88.56,,6.43,4.65,0.06,18.4,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,2.39,,,,,,,,,,,,,,,,,,,,,,2.0,120.2,0.02,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,3.56,0.32,13.86,0.17,148.55,-0.05,27.8,68.68,51.96,18.1,-7.5,-48.91,0.01,0.07,65.09,,0.98,6.83,0.09,15.54,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,3.63,,,,,,,,,,,,,,,,,,,,,,3.3,98.8,0.03,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,4.62,0.37,15.88,-0.05,104.94,-0.05,34.37,24.63,,13.52,,,0.0,0.1,48.85,,0.69,9.35,0.16,14.49,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,4.84,,,,,,,,,,,,,,,,,,,,,,1.3,23.7,0.05,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,5.96,0.61,14.6,-0.05,56.13,-0.05,37.34,66.11,,18.62,,,0.01,0.1,38.22,,1.02,11.19,0.1,20.19,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,6.05,,,,,,,,,,,,,,,,,,,,,,0.1,26.4,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,7.04,0.28,14.63,0.15,46.75,-0.05,19.48,262.57,37.1,28.32,-8.01,-53.23,0.01,0.06,42.42,,5.41,3.2,0.12,12.38,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,7.28,,,,,,,,,,,,,,,,,,,,,,17.7,145.5,0.12,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,8.17,0.6,14.53,0.11,6.18,-0.05,15.56,30.81,41.56,50.49,-8.27,-55.91,0.0,0.04,49.51,,5.09,3.73,0.04,12.01,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,8.5,,,,,,,,,,,,,,,,,,,,,,0.9,41.8,0.02,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,9.06,1.89,16.69,0.07,10.79,-0.05,18.94,162.75,30.5,39.94,-8.19,-54.65,0.0,0.04,41.41,,4.48,3.58,0.01,15.3,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,9.39,0.21,14.43,0.08,7.79,-0.05,20.2,25.86,12.37,38.27,-8.14,-53.56,0.01,0.04,39.65,,3.05,3.37,0.01,13.47,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,9.72,,,,,,,,,,,,,,,,,,,,,,24.0,155.4,0.15,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,10.27,0.17,15.78,0.1,7.4,-0.05,26.21,49.13,26.44,37.04,-7.99,-52.99,0.0,0.02,44.35,,1.08,3.49,0.01,11.65,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,10.61,0.39,16.19,0.07,0.19,-0.05,43.35,58.13,35.3,39.73,-8.0,-53.84,0.01,0.04,53.24,,2.16,3.53,0.02,13.75,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,10.94,,,,,,,,,,,,,,,,,,,,,,0.1,47.1,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,11.62,0.36,16.95,0.1,0.05,-0.05,50.91,85.35,32.96,52.06,-8.0,-53.43,0.0,0.04,51.76,,1.34,6.52,0.02,13.94,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,11.71,,,,,,,,,,,,,,,,,,,,,,699.8,727.5,0.96,,,,,,,,,,,,,,,,,,,,,
LOOP3,P8,GeoProbe,98.2558,12.06,0.34,20.82,0.13,0.01,-0.05,66.93,66.48,39.41,48.99,-8.05,-54.35,0.0,0.07,69.76,,1.22,5.77,0.12,16.99,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,2.25,,25.71,0.51,26.15,261.5,39.09,216.47,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,2.34,,,,,,,,,,,,,,,,,,,,,,-0.1,-3.7,0.02,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,3.465,,,,,,,,,,,,0.09,0.27,101.49,0.0,1.29,4.34,0.04,23.11,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,3.47,0.69,21.32,0.32,8.98,89.82,22.45,70.48,57.85,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,3.56,,,,,,,,,,,,,,,,,,,,,,11.3,210.4,0.05,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,4.69,3.34,27.3,0.96,29.32,293.2,79.46,157.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,4.78,,,,,,,,,,,,,,,,,,,,,,2.1,207.5,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,5.91,2.24,20.12,0.94,1.56,15.6,431.46,223.48,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,GeoW-2,GeoProbe,165.741,6.0,,34.15,0.54,1.12,11.2,549.61,149.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,2.21,4.03,19.62,0.26,9.03,90.3,73.91,254.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,2.3,,,,,,,,,,,,,,,,,,,,,,5.6,213.4,0.03,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,3.47,1.35,25.1,0.17,24.77,247.7,78.3,176.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,3.56,,,,,,,,,,,,,,,,,,,,,,0.1,22.1,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,3.885,,,,,,,,,,,,0.08,0.06,64.53,,2.07,3.59,0.13,23.31,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,3.89,1.15,13.7,1.28,0.87,8.74,35.23,27.1,139.94,28.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,3.98,,,,,,,,,,,,,,,,,,,,,,0.1,11.3,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,4.78,,,,,,,,,,,,,,,,,,,,,,0.1,19.4,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,5.91,,50.14,0.54,12.24,122.4,98.48,534.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-1,GeoProbe,165.744,6.0,,,,,,,,,,,,,,,,,,,,,,0.1,9.6,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,3.47,3.78,25.5,0.28,56.62,566.2,91.04,419.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,3.56,,,,,,,,,,,,,,,,,,,,,,30.9,214.2,0.14,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,5.91,4.14,42.94,0.22,3.0,30.0,421.64,377.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,6.0,,,,,,,,,,,,,,,,,,,,,,391.6,457.3,0.86,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,6.905,,,,,,,,,,,,0.1,0.08,65.76,,4.63,5.56,0.04,44.73,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,6.91,1.65,29.98,0.27,1.87,18.72,114.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,7.0,,,,,,,,,,,,,,,,,,,,,,0.0,12.8,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,8.145,,,,,,,,,,,,1.39,0.12,68.13,1.57,4.64,6.03,0.08,31.21,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,8.15,4.0,48.26,0.48,3.72,37.2,199.26,84.18,,35.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,IS-2,GeoProbe,165.745,8.24,,,,,,,,,,,,,,,,,,,,,,0.2,53.0,0.0,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,1.025,,,,,,,,,,,,0.14,0.08,37.16,,8.48,4.36,0.04,39.71,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,1.03,1.8,8.94,0.16,2.09,20.9,52.88,139.83,,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,1.12,,,,,,,,,,,,,,,,,,,,,,5.4,283.3,0.02,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,2.225,,,,,,,,,,,,,,,,,,,,,,68.3,182.3,0.37,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,2.275,,,,,,,,,,,,,,,,,,,,,,17.4,90.8,0.19,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,2.345,,,,,,,,,,,,0.22,0.11,70.75,,13.91,5.59,0.03,22.12,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,2.35,0.39,18.9,0.28,41.88,418.77,41.8,57.12,39.43,36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,3.47,1.7,19.22,0.32,1.5,15.0,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,3.56,,,,,,,,,,,,,,,,,,,,,,49.1,358.3,0.14,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,4.685,,,,,,,,,,,,0.11,0.13,108.8,,24.0,7.06,0.15,15.71,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,4.69,0.32,21.01,0.36,10.28,102.81,30.09,,35.72,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,4.78,,,,,,,,,,,,,,,,,,,,,,273.4,594.1,0.46,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,5.905,,,,,,,,,,,,0.12,0.15,112.96,,18.75,7.64,0.25,20.5,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,5.91,0.33,24.37,0.52,0.06,0.58,31.33,267.52,48.35,65.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,6.0,,,,,,,,,,,,,,,,,,,,,,1.2,218.1,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,7.845,,,,,,,,,,,,0.1,0.08,123.69,,1.77,6.16,0.14,20.98,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,7.85,0.69,28.94,1.63,0.0,0.0,45.14,32.57,51.09,71.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,8.34,0.48,28.15,2.46,0.0,0.0,47.88,38.16,75.07,64.23,,,0.1,0.08,120.43,,1.4,6.76,0.18,21.21,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,8.435,,,,,,,,,,,,,,,,,,,,,,48.3,269.4,0.18,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,11.655,,,,,,,,,,,,0.11,0.12,98.83,,3.06,3.39,0.11,21.16,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,11.66,0.72,32.27,0.28,0.07,0.71,136.17,52.55,65.16,30.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,11.995,,,,,,,,,,,,0.1,0.11,105.42,,3.08,3.68,0.18,23.79,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,12.0,0.45,24.96,0.16,0.1,0.97,111.02,50.41,34.93,37.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-1,GeoProbe,165.746,12.09,,,,,,,,,,,,,,,,,,,,,,645.9,716.5,0.9,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,2.255,,,,,,,,,,,,0.41,0.04,61.96,,1.23,11.85,0.08,29.6,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,2.26,1.57,9.16,0.06,1.32,13.2,83.97,417.93,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,2.345,,,,,,,,,,,,,,,,,,,,,,64.4,332.7,0.19,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,3.47,,,,,,,,,,,,,,,,,,,,,,0.6,45.6,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,4.38,,,,,,,,,,,,,,,,,,,,,,3.8,48.7,0.08,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,5.905,,,,,,,,,,,,0.3,0.03,89.12,,1.63,7.85,0.09,17.14,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,5.91,0.18,8.19,0.22,0.1,0.97,24.51,30.18,41.81,64.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,6.0,,,,,,,,,,,,,,,,,,,,,,227.0,434.7,0.52,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,6.995,,,,,,,,,,,,0.25,0.11,112.07,,1.94,4.72,0.09,21.86,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,7.0,0.42,11.3,0.39,0.05,0.48,19.94,235.15,64.95,74.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,7.09,,,,,,,,,,,,,,,,,,,,,,1.8,205.6,0.01,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,8.205,,,,,,,,,,,,0.2,0.04,113.83,,1.34,4.89,0.28,18.16,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,8.21,0.13,8.91,0.0,0.09,0.89,16.73,98.98,77.94,77.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,8.3,,,,,,,,,,,,,,,,,,,,,,208.4,418.5,0.5,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.205,,,,,,,,,,,,0.21,0.05,82.43,,1.29,4.42,0.26,15.36,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.21,0.39,12.74,0.14,0.12,1.16,21.95,116.48,33.44,54.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.3,,,,,,,,,,,,,,,,,,,,,,312.3,518.6,0.6,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.565,,,,,,,,,,,,0.15,0.02,85.79,,1.31,4.27,0.1,14.96,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.57,0.26,14.93,0.11,0.1,1.01,36.2,94.83,48.62,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,9.66,,,,,,,,,,,,,,,,,,,,,,301.5,620.5,0.49,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,10.785,,,,,,,,,,,,0.15,0.06,102.45,,1.98,5.34,0.18,18.73,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,10.79,0.28,20.61,0.28,0.07,0.67,157.28,506.67,83.67,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,MS-2,GeoProbe,165.747,10.88,,,,,,,,,,,,,,,,,,,,,,485.7,537.4,0.9,,,,,,,,,,,,,,,,,,,,,
LOOP4,TL-1,GeoProbe,165.742,2.245,,,,,,,,,,,,0.1,0.17,78.65,,1.43,4.84,0.02,31.61,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,TL-1,GeoProbe,165.742,2.25,0.38,8.06,0.0,0.0,0.0,14.69,2.0,51.76,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOOP4,TL-1,GeoProbe,165.742,2.34,,,,,,,,,,,,,,,,,,,,,,1.6,297.8,0.01,,,,,,,,,,,,,,,,,,,,,
